region_name,tiles,population,area_km2,population_density_km2,pw_access_prob,sw_access_prob,either_access_prob,dense_threshold,low_access_threshold_pw,low_access_threshold_sw,is_hotspot_pw,is_hotspot_sw,hotspot_score_pw,hotspot_score_sw
Obowo,11,183018.18693400003,75.52773185776707,2423.191885050351,0.40484141493392634,0.24418551565808708,0.40484141493392634,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.02090655793906807,0.02655003171352523
EzinihitteMbaise,17,265981.97042100003,98.18492077747383,2708.9900191886004,0.47900874679356165,0.2941582454197668,0.47900874679356165,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.020459728430405538,0.027718950221665758
Ungogo,29,743836.4654260001,186.54825106105406,3987.367671340725,0.6509254835065431,0.40799311520109344,0.677936846994253,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.020177458202559787,0.03421961102646537
Suleja,20,343712.83837,121.0016594173334,2840.563013971058,0.5108794590309411,0.36911965731977625,0.5108794590309411,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.020141061588350027,0.02597846291964573
Ihitte/Uboma,11,161796.770014,70.85110763701333,2283.61666331206,0.40390370396185976,0.26084582088981206,0.40390370396185976,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.019733387968573678,0.02446922801218123
Chanchaga,11,273917.837812,72.981704814752,3753.2397812202407,0.643760931638758,0.48850036235050825,0.644094250733529,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.019382504122178023,0.027830029650707664
Osogbo,8,192313.352461,55.200773630267626,3483.8887177398356,0.6211267178086961,0.5316294921845123,0.658151014968538,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01913463941137266,0.02365461276692939
IfeCentral,10,155796.098718,69.94748599585206,2227.3294958340434,0.4245892599813849,0.41889289081876746,0.45351293666033404,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.018579090912816162,0.018763017546757355
Aguata,26,520755.11586799996,161.86127726678853,3217.292762429294,0.6099033412151326,0.33352345627747293,0.6099033412151326,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.018193859657191846,0.03108404142467965
Olorunda,16,226483.814599,92.34864795953757,2452.486523660136,0.49838249989311106,0.7215008532709397,0.7994262181628106,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.017833695083792955,0.009901306997471649
Bida,6,165568.3498,50.63874949372389,3269.5979157328984,0.6369772679281156,0.4649066133984362,0.6541475461508683,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01720640720217595,0.02536214371069943
Ahiazu-Mbaise,18,246445.53272999998,102.00433931817655,2416.029890270412,0.510417959082529,0.3082792450987092,0.510417959082529,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.017147065592722582,0.024226748869122475
IleshaEast,13,161251.64164,82.86331222756391,1945.9956077686302,0.4104379657754022,0.5836352608165574,0.6083761013150507,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.016631575520870117,0.011745670857290589
